date,cap,pv,total,close,peak,dd,month
2024-05-15,11018.520671335573,969.6395973365579,11988.16026867213,61928.68,12038.851282741363,-0.4210618843834552,2024-05
2024-05-15,11018.520671335573,970.1730435698905,11988.693714905463,61962.75,12038.851282741363,-0.4166308450691239,2024-05
2024-05-15,11018.520671335573,973.8100915751977,11992.330762910771,62195.04,12038.851282741363,-0.3864199227818596,2024-05
2024-05-15,11018.520671335573,973.0032678474718,11991.523939183044,62143.51,12038.851282741363,-0.3931217559449969,2024-05
2024-05-15,11018.520671335573,980.9332506415996,11999.453921977172,62649.98,12038.851282741363,-0.32725182693028393,2024-05
2024-05-15,11018.520671335573,981.3204571385268,11999.8411284741,62674.71,12038.851282741363,-0.3240355192624385,2024-05
2024-05-15,11018.520671335573,978.0710853509277,11996.591756686501,62467.18,12038.851282741363,-0.3510262321742001,2024-05
2024-05-15,11018.520671335573,998.2750287195114,12016.795700055085,63757.56,12038.851282741363,-0.18320338185335583,2024-05
2024-05-15,11018.520671335573,1004.3568168150019,12022.877488150574,64145.99,12038.851282741363,-0.1326853718484653,2024-05
2024-05-15,11018.520671335573,1009.8996786013845,12028.420349936958,64500.0,12038.851282741363,-0.08664392108040316,2024-05
2024-05-15,11018.520671335573,1013.4243067665001,12031.944978102072,64725.11,12038.851282741363,-0.05736680748928199,2024-05
2024-05-15,11018.520671335573,1013.9591621621748,12032.479833497748,64759.27,12038.851282741363,-0.052924063052009085,2024-05
2024-05-15,11018.520671335573,1018.4573649321809,12036.978036267754,65046.56,12038.851282741363,-0.015560010084142458,2024-05
2024-05-15,11018.520671335573,1028.9590690008868,12047.47974033646,65717.28,12047.47974033646,0.0,2024-05
2024-05-15,11018.520671335573,1033.4832629874272,12052.003934323,66006.23,12052.003934323,0.0,2024-05
2024-05-15,11018.520671335573,1032.3033243861962,12050.823995721768,65930.87,12052.003934323,-0.009790393428858254,2024-05
2024-05-15,11018.520671335573,1031.19353075489,12049.714202090463,65859.99,12052.003934323,-0.01899876771543457,2024-05
2024-05-15,11018.520671335573,1035.20666853198,12053.727339867553,66116.3,12053.727339867553,0.0,2024-05
2024-05-15,11018.520671335573,1036.6189623460862,12055.13963368166,66206.5,12055.13963368166,0.0,2024-05
2024-05-16,11018.520671335573,1034.6993700887756,12053.220041424349,66083.9,12055.13963368166,-0.015923434449050422,2024-05
2024-05-16,11018.520671335573,1033.1663580340182,12051.68702936959,65985.99,12055.13963368166,-0.028640102205229237,2024-05
2024-05-16,11018.520671335573,1031.9688831903059,12050.489554525879,65909.51,12055.13963368166,-0.03857341596267221,2024-05
2024-05-16,11018.520671335573,1033.0003900248216,12051.521061360394,65975.39,12055.13963368166,-0.030016842867215763,2024-05
2024-05-16,11018.520671335573,1030.4629583672381,12048.98362970281,65813.33,12055.13963368166,-0.05106538925231123,2024-05
2024-05-16,11018.520671335573,1029.9722567249535,12048.492928060527,65781.99,12055.13963368166,-0.0551358658887905,2024-05
2024-05-16,11018.520671335573,1032.7303005758934,12051.250971911466,65958.14,12055.13963368166,-0.032257293472809964,2024-05
2024-05-16,11018.520671335573,1035.6187702302868,12054.13944156586,66142.62,12055.13963368166,-0.00829681070641036,2024-05
2024-05-16,11018.520671335573,1038.0378322511228,12056.558503586695,66297.12,12056.558503586695,0.0,2024-05
2024-05-16,11018.520671335573,1039.0958000229539,12057.616471358528,66364.69,12057.616471358528,0.0,2024-05
2024-05-16,11018.520671335573,1036.0473121559198,12054.567983491492,66169.99,12057.616471358528,-0.025282674020003906,2024-05
2024-05-16,11018.520671335573,1041.2738952832676,12059.79456661884,66503.8,12059.79456661884,0.0,2024-05
2024-05-16,9976.205502157021,0.0,9976.205502157021,66011.01,12059.79456661884,-17.277152218074534,2024-05
2024-05-16,9976.205502157021,0.0,9976.205502157021,66328.05,12059.79456661884,-17.277152218074534,2024-05
2024-05-16,9976.205502157021,0.0,9976.205502157021,65598.7,12059.79456661884,-17.277152218074534,2024-05
2024-05-16,9976.205502157021,0.0,9976.205502157021,65818.88,12059.79456661884,-17.277152218074534,2024-05
2024-05-16,9976.205502157021,0.0,9976.205502157021,65154.99,12059.79456661884,-17.277152218074534,2024-05
2024-05-16,9976.205502157021,0.0,9976.205502157021,64994.99,12059.79456661884,-17.277152218074534,2024-05
2024-05-16,9976.205502157021,0.0,9976.205502157021,65122.18,12059.79456661884,-17.277152218074534,2024-05
2024-05-16,9976.205502157021,0.0,9976.205502157021,65186.85,12059.79456661884,-17.277152218074534,2024-05
2024-05-16,9976.205502157021,0.0,9976.205502157021,65273.9,12059.79456661884,-17.277152218074534,2024-05
2024-05-16,9976.205502157021,0.0,9976.205502157021,65461.99,12059.79456661884,-17.277152218074534,2024-05
2024-05-16,9976.205502157021,0.0,9976.205502157021,65418.97,12059.79456661884,-17.277152218074534,2024-05
2024-05-16,9976.205502157021,0.0,9976.205502157021,65235.21,12059.79456661884,-17.277152218074534,2024-05
2024-05-17,9976.205502157021,0.0,9976.205502157021,65508.69,12059.79456661884,-17.277152218074534,2024-05
2024-05-17,9976.205502157021,0.0,9976.205502157021,65340.84,12059.79456661884,-17.277152218074534,2024-05
2024-05-17,9976.205502157021,0.0,9976.205502157021,65386.01,12059.79456661884,-17.277152218074534,2024-05
2024-05-17,9976.205502157021,0.0,9976.205502157021,65584.53,12059.79456661884,-17.277152218074534,2024-05
